street,house,repressed,longitude,latitude,distance from Kremlin
Красноармейская  ул.,д.33,1,37.535350,55.803251,7.65389207738
Красноармейская  ул.,д.47,1,37.699696,55.894884,16.7042896291
Красноармейская  ул.,д.84,2,,,
Красноармейский 1-й пер.,д.2,2,37.711374,55.893748,16.8255240409
Красноармейский 1-й пер.,д.3,1,37.712551,55.894248,16.9034010426
Красноармейский 1-й пер.,д.6,1,37.711374,55.893748,16.8255240409
Красноармейский 1-й пер.,д.7,1,37.712192,55.893798,16.8486818197
Краснобогатырская  ул.,д.11,3,37.692833,55.816040,8.55189201074
Краснобогатырская  ул.,д.15,1,37.693803,55.815428,8.52930965863
Краснобогатырская  ул.,д.38,1,37.704448,55.808953,8.36349142018
Краснобогатырская  ул.,д.59,1,,,
Красноворотский  пр.,д.1,1,37.654304,55.770360,3.09685964765
Красноворотский  пр.,д.3,1,37.654304,55.770360,3.09685964765
Красноворотский  пр.,д.3а,1,37.654304,55.770360,3.09685964765
Красногвардейская 1-я ул.,д.2,1,37.546866,55.754188,4.39970517483
Красногвардейский 3-й пр.,д.11,1,37.536976,55.756452,5.0360517164
Красногвардейский 3-й пр.,д.14а,1,37.537721,55.757237,4.99900848317
Красногорский 1-й пр.,д.14,1,37.485924,55.813045,10.6446024051
Красногорский 1-й пр.,общежитие МИИТ № 9,1,,,
Красной Сосны 1-я Линия,д.4,1,37.679026,55.851030,11.6716765549
Красной Сосны 3-я линия,д.6,1,37.683383,55.849165,11.5710034288
Красной Сосны 4-я линия,д.7,1,37.688378,55.847685,11.5345331154
Красной Сосны 5-я линия,д.16,1,37.687713,55.847366,11.4857904324
Красной Сосны 11-я линия,д.3,1,37.682601,55.850570,11.6997750458
Красноказарменная  ул.,д.1,2,37.689752,55.758149,4.59894642382
Красноказарменная  ул.,д.2,1,37.688746,55.760656,4.5868026811
Красноказарменная  ул.,д.3,3,37.688755,55.761193,4.60020919847
Красноказарменная  ул.,д.5,2,37.692797,55.760413,4.82965130211
Красноказарменная  ул.,д.12,9,37.701798,55.755925,5.31974152563
Красноказарменная  ул.,д.14,1,37.707880,55.754076,5.68725051283
Красноказарменная  ул.,д.39,1,,,
Краснокурсантская  пл.,д.5,1,37.694603,55.758478,4.90454280301
Краснокурсантский 1-й пр.,д.5,1,37.697738,55.763103,5.19593418028
Краснокурсантский 1-й пр.,д.3,5,37.696426,55.761766,5.08251360937
Краснокурсантский 1-й пр.,д.5,2,37.697738,55.763103,5.19593418028
Краснокурсантский 1-й пр.,д.7,2,37.699274,55.763994,5.31326455127
Краснопролетарская  ул.,д.6,2,37.608553,55.774436,2.5500420954
Краснопролетарская  ул.,д.8,2,37.609227,55.775479,2.65545567818
Краснопролетарская  ул.,д.12,1,37.607781,55.776355,2.76880469136
Краснопролетарская  ул.,д.23,1,37.604628,55.778811,3.08018870038
Краснопролетарская  ул.,д.35,2,37.604771,55.779555,3.15810972225
Краснопрудная  ул.,д.14,2,37.662398,55.776821,3.95639152622
Краснопрудная  ул.,д.15,1,37.666441,55.782101,4.55351004581
Краснопрудная  ул.,д.18,1,37.662901,55.777241,4.01151762104
Краснопрудная  ул.,д.22,15,37.664653,55.778542,4.19108129179
Краснопрудная  ул.,д.22а,1,37.665273,55.777859,4.16597683135
Краснопрудная  ул.,д.24,1,37.665947,55.778963,4.28158255054
Краснопрудная  ул.,д.26,4,37.667141,55.779585,4.38332070717
Краснопрудная  ул.,д.27,1,37.667007,55.782243,4.58914807263
Краснопрудная  ул.,д.31,1,,,
Краснопрудная  ул.,д.33,1,,,
Краснопрудная  ул.,д.36,2,37.668911,55.780517,4.53491249733
Краснопрудный 2-й пер.,д.4,2,37.662479,55.775864,3.88666132821
Краснопрудный Б. пер.,д.3,1,37.661069,55.781894,4.31488907222
Красносельская  ул.,д.23,1,37.670312,55.776689,4.31569318191
Красносельская  ул.,д.32,1,37.670393,55.775910,4.26512470303
Красносельская В. ул.,д.3,1,37.659811,55.785989,4.62862069906
Красносельская В. ул.,д.4,1,37.659209,55.785407,4.55405872427
Красносельская В. ул.,д.6,1,37.658994,55.783969,4.41666508304
Красносельская В. ул.,д.10,2,37.656101,55.783438,4.26314774259
Красносельская В. ул.,д.16,2,37.661985,55.782871,4.43515394114
Красносельская В. ул.,д.22,1,37.662955,55.782167,4.41409460294
Красносельская В. ул.,д.32,2,37.663279,55.779950,4.24368642802
Красносельская М. ул.,д.3,1,37.654188,55.787336,4.56303174354
Красносельская Нижн. ул.,д.13,3,37.669630,55.777788,4.3621286876
Красносельская Нижн. ул.,д.15,1,37.670905,55.777378,4.39316222585
Красносельская Нижн. ул.,д.21,1,37.670564,55.777018,4.35115000146
Красносельская Нижн. ул.,д.23,1,37.670312,55.776689,4.31569318191
Красносельская Нижн. ул.,д.28,1,37.669863,55.776451,4.27719513069
Красносельская Нижн. ул.,д.32,3,37.670393,55.775910,4.26512470303
Красносельская Нижн. ул.,д.33,1,37.673762,55.776188,4.45050816144
Красносельская Нижн. ул.,д.37,2,37.672953,55.774983,4.3299471166
Красносельская Нижн. ул.,д.40,1,37.672100,55.774522,4.25664582639
Красносельская Нижн. ул.,д.41а,1,37.675648,55.774229,4.41980257274
Красносельский 1-й пер.,д.6,1,37.670465,55.783615,4.84841632432
Красносельский 1-й пер.,д.7,5,37.669935,55.783823,4.84250136872
Красносельский 3-й пер.,д.8,1,37.657413,55.784309,4.38954339109
Красносельский 4-й пер.,д.3,1,37.656577,55.785154,4.43739989285
Красностуденческий  пр.,д.2,1,37.567482,55.825790,8.77026189044
Красностуденческий  пр.,д.4,1,37.564203,55.825199,8.78389191861
Красностуденческий  пр.,д.10а,2,37.561311,55.825275,8.86127628095
Красностуденческий  пр.,д.12,2,37.561311,55.825275,8.86127628095
Красностуденческий  пр.,д.12а,1,37.561311,55.825275,8.86127628095
Красностуденческий  пр.,д.14б,1,37.561311,55.825275,8.86127628095
Краснохолмская  наб.,д.7,1,37.650603,55.734755,2.84366816274
Краснохолмская  наб.,д.23,2,37.652670,55.734106,2.98805891438
Кремлевская  наб.,д.1,1,37.609721,55.747373,0.690797525693
Кремлевская  наб.,д.9,1,37.609721,55.747373,0.690797525693
Кремль,д.4,2,37.617069,55.752009,0
Кремль,д.5,4,37.617069,55.752009,0
Кремль,д.6,1,37.617069,55.752009,0
Кремль,д.8,1,37.617069,55.752009,0
Кремль,д.10,4,37.617069,55.752009,0
Кремль,д.24,1,37.617069,55.752009,0
Крестовоздвиженский  пер.,д.??,1,37.605212,55.752485,0.743866227329
Крестовоздвиженский  пер.,д.2,3,37.604735,55.751112,0.778261735125
Крестовоздвиженский  пер.,д.4,5,37.604906,55.751432,0.763839113257
Крестовоздвиженский  пер.,д.9,1,37.605472,55.752379,0.726876931078
Крестовский Вал  ул.,д.4,1,37.634910,55.796896,5.11440831865
Крестовский Вал  ул.,д.15,1,37.634910,55.796896,5.11440831865
Крестовский 2-й пер.,д.9,1,37.639689,55.791830,4.648425778
Крестовский 2-й пер.,д.22,4,37.640075,55.790656,4.53186528853
Крестовский 3-й пер.,д.5,2,37.634910,55.796896,5.11440831865
Кречетниковский  пер.,д.4,1,,,
Кречетниковский  пер.,д.9,1,,,
Кречетниковский  пер.,д.10,1,,,
Кривоарбатский  пер.,д.3,3,37.591306,55.748772,1.65194917431
Кривоарбатский  пер.,д.4,1,37.590641,55.748822,1.69141496077
Кривоарбатский  пер.,д.5,1,37.591306,55.748772,1.65194917431
Кривоарбатский  пер.,д.7,1,37.591521,55.748108,1.65661633125
Кривоарбатский  пер.,д.8,1,37.590147,55.748154,1.73847904899
Кривоарбатский  пер.,д.9,3,37.591521,55.748108,1.65661633125
Кривоарбатский  пер.,д.11,1,37.590668,55.748078,1.70904338736
Кривоарбатский  пер.,д.12,1,37.588934,55.747789,1.82217786972
Кривоарбатский  пер.,д.19,1,37.588889,55.747495,1.83358379134
Кривоарбатский  пер.,д.21,1,37.588889,55.747495,1.83358379134
Кривой  пер.,д.4,1,,,
Кривой  пер.,д.7,2,,,
Кривой  пер.,д.8,1,,,
Кривой  пер.,д.12,1,,,
Кривой  пер.,д.16,1,,,
Кривой  пр.,д.4,1,,,
Кривоколенный  пер.,д.3,2,37.632978,55.760737,1.39024737114
Кривоколенный  пер.,д.3а,1,37.633401,55.761249,1.44910834274
Кривоколенный  пер.,д.4,1,37.633796,55.760444,1.40539586869
Кривоколенный  пер.,д.5,2,37.635242,55.761943,1.58528224335
Кривоколенный  пер.,д.8,4,37.635009,55.761198,1.51791041732
Кривоколенный  пер.,д.9,2,37.637129,55.762657,1.72546824876
Кривоколенный  пер.,д.10,3,37.635548,55.761472,1.56335675256
Кривоколенный  пер.,д.11,1,37.637811,55.762652,1.75637833915
Кривоколенный  пер.,д.14,8,37.637057,55.762318,1.69650360658
Кривоколенный  пер.,д.16,4,37.637057,55.762318,1.69650360658
Кривоникольский  пер.,д.3,2,37.595097,55.751756,1.37525229891
Кривоникольский  пер.,д.8,15,37.595097,55.751756,1.37525229891
Крончиковский 1-й пер.,д.9,1,,,
Крончиковский 2-й пер.,д.7,1,,,
Кропоткинский  пер.,д.4,1,37.594504,55.737562,2.13899598584
Кропоткинский  пер.,д.10,1,37.592240,55.738809,2.13759159914
Кропоткинский  пер.,д.11,17,37.592420,55.738221,2.17500679485
Кропоткинский  пер.,д.11а,1,37.592420,55.738221,2.17500679485
Кропоткинский  пер.,д.15,2,37.590533,55.739174,2.18980517581
Кропоткинский  пер.,д.25,2,37.586509,55.741551,2.23840427128
Кропоткинский  пер.,д.26,2,37.587685,55.741490,2.17948441426
Крутицкий Вал  ул.,д.5,1,37.664698,55.729518,3.89140638186
Крутицкий 1-й пер.,д.1,1,37.658913,55.728393,3.70897500313
Крутицкий 1-й пер.,д.4,1,37.658545,55.727156,3.7918177773
Крутицкий 2-й пер.,д.3,3,,,
Крутицкий 3-й пер.,д.21,1,37.661841,55.730395,3.69191537772
Крутицкий 3-й пер.,д.27,1,,,
Крутицкий 4-й пер.,д.11,1,37.659119,55.729311,3.64669248981
Крутицкий 4-й пер.,д.21,1,37.660287,55.728479,3.76354967348
Крутоярский  пер.,д.1,1,,,
Крылатский 1-й пер.,д.15,1,37.432573,55.744997,11.5726890871
Крылатский 2-й пер.,д.15,1,,,
Крылатский 3-й пер.,д.14,2,37.436706,55.749283,11.2911856962
Крымский Вал  ул.,д.9,1,37.603406,55.731404,2.4455836326
Крымский Вал  ул.,д.10,7,37.606487,55.735013,2.00257403355
Крымский  туп.,д.10,1,37.609892,55.731409,2.33425268104
Кудринский  пер.,д.3а,1,37.581433,55.757840,2.32220908699
Кудринский  пер.,д.3б,2,37.581433,55.757840,2.32220908699
Кудряшевский  пер.,д.6,1,,,
Кузнецкая  ул.,д.1,1,,,
Кузнецкий Мост  ул.,д.3,5,37.616575,55.761224,1.02512735344
Кузнецкий Мост  ул.,д.4,7,37.616521,55.760773,0.975115386435
Кузнецкий Мост  ул.,д.5,17,37.617033,55.761852,1.09449398086
Кузнецкий Мост  ул.,д.6,4,37.618183,55.761269,1.0320216193
Кузнецкий Мост  ул.,д.9,1,37.620923,55.762059,1.14323084587
Кузнецкий Мост  ул.,д.12,1,37.621157,55.761639,1.10093356632
Кузнецкий Мост  ул.,д.18,1,37.622100,55.761806,1.13394622017
Кузнецкий Мост  ул.,д.19,6,37.624759,55.762232,1.23438496499
Кузнецкий Мост  ул.,д.20,3,37.623861,55.761867,1.1756570559
Кузнецкий Мост  ул.,д.21,17,37.626654,55.762292,1.29115406228
Кузнецкий Мост  ул.,д.22,5,37.625442,55.761528,1.18102437126
Кузнецкий Мост  ул.,д.24,1,37.626744,55.761092,1.17751414239
Кузнецкий  пер.,д.3,1,,,
Кукушкина  ул.,д.13,1,,,
Кукушкина  ул.,д.24,1,,,
Кукушкина  ул.,д.32,1,,,
Кунцевский  пер.,д.4,1,37.445967,55.730796,10.9667712319
Курский Нижн. туп.,д.4,1,37.660665,55.757465,2.79459896505
Курсовой  пер.,д.1,5,37.606415,55.742473,1.25257953458
Курсовой  пер.,д.4,1,37.605391,55.741723,1.35733278997
Курсовой  пер.,д.4а,1,37.605391,55.741723,1.35733278997
Курсовой  пер.,д.5,1,37.606065,55.742235,1.28665210353
Курсовой  пер.,д.8,1,37.605212,55.740700,1.46014269596
Курсовой  пер.,д.9,1,37.606272,55.741404,1.35911582904
Курсовой  пер.,д.15,3,37.605742,55.740548,1.45831421069
Кутузова  ул.,д.24,1,37.414652,55.722705,13.0838137792
Кутузовский  пер.,д.3,1,37.542958,55.741064,4.79536271208
Кутузовский  просп.,д.2,1,37.565596,55.751477,3.22163367966
Кутузовский  просп.,д.4,1,37.562209,55.749628,3.44331796192
Кутузовский  просп.,д.10,2,37.558553,55.748665,3.68079083969
Кутузовский  просп.,д.27,1,37.545635,55.743522,4.56918898395
Кутузовское  ш.,д.3,1,,,
Лавров  пер.,д.31,1,,,
Лаврский 1-й пер.,д.5,1,,,
Лаврский 2-й пер.,д.1,1,,,
Лаврский 2-й пер.,д.4,1,,,
Лаврский 2-й пер.,д.12,1,,,
Лаврский 2-й пер.,д.16,1,,,
Лаврский 2-й пер.,д.17,1,,,
Лаврский 3-й пер.,д.4,1,37.625055,55.777586,2.88757761679
Лаврский 3-й пер.,д.8,2,37.625055,55.777586,2.88757761679
Лаврский 3-й пер.,д.10,1,37.625055,55.777586,2.88757761679
Лаврушинский  пер.,д.3,3,37.620977,55.743629,0.963377369252
Лаврушинский  пер.,д.12,1,37.621112,55.740857,1.26559947667
