ADDRESS_ID,ADDRESS,APT_COUNT,PERS_COUNT,LINK
2217,"Лужники М. ул., д.2",1,1,http://mos.memo.ru/shot-31.htm#s18
2218,"Лужники М. ул., д.6а",1,1,http://mos.memo.ru/shot-31.htm#s18
2219,"Лужники М. ул., д.12а",1,1,http://mos.memo.ru/shot-31.htm#s18
2220,"Лужниковская ул., д.1",1,1,http://mos.memo.ru/shot-31.htm#s19
2221,"Лужниковская ул., д.2",1,1,http://mos.memo.ru/shot-31.htm#s19
2222,"Лужниковская ул., д.19",1,1,http://mos.memo.ru/shot-31.htm#s19
2223,"Лужниковская ул., д.28",1,1,http://mos.memo.ru/shot-31.htm#s19
2224,"Луков пер., д.2",1,1,http://mos.memo.ru/shot-31.htm#s20
2225,"Лукьяновский пр., д.8",1,1,http://mos.memo.ru/shot-31.htm#s21
2226,"Луначарский 4-й пр., д.8",1,1,http://mos.memo.ru/shot-31.htm#s22
2227,"Луначарский 6-й пр., д.8",1,1,http://mos.memo.ru/shot-31.htm#s23
2228,"Луначарский 7-й пр., д.6",1,1,http://mos.memo.ru/shot-31.htm#s24
2229,"Лучевой 3-й просек, д.6",1,1,http://mos.memo.ru/shot-31.htm#s25
2230,"Лучевой 3-й просек, д.14",1,1,http://mos.memo.ru/shot-31.htm#s25
2231,"Лучевой 5-й просек, д.10",1,1,http://mos.memo.ru/shot-31.htm#s26
2232,"Лучевой 5-й просек, д.18",2,2,http://mos.memo.ru/shot-31.htm#s26
2233,"Лучевой 6-й просек, д.7",2,2,http://mos.memo.ru/shot-31.htm#s27
2234,"Лучевой 6-й просек, д.21",1,1,http://mos.memo.ru/shot-31.htm#s27
2235,"Лучевой 6-й просек, д.29",1,1,http://mos.memo.ru/shot-31.htm#s27
2236,"Лучников пер., д.4",1,1,http://mos.memo.ru/shot-31.htm#s28
2237,"Лучников пер., д.5",1,1,http://mos.memo.ru/shot-31.htm#s28
2238,"Лучников пер., д.7",6,6,http://mos.memo.ru/shot-31.htm#s28
2239,"Лыщиков пер., д.2",1,1,http://mos.memo.ru/shot-31.htm#s29
2240,"Льва Толстого ул., д.5",5,5,http://mos.memo.ru/shot-31.htm#s30
2241,"Льва Толстого ул., д.10",1,1,http://mos.memo.ru/shot-31.htm#s30
2242,"Льва Толстого ул., д.20",1,1,http://mos.memo.ru/shot-31.htm#s30
2243,"Льва Толстого ул., д.21",1,1,http://mos.memo.ru/shot-31.htm#s30
2244,"Льва Толстого ул., д.24",1,2,http://mos.memo.ru/shot-31.htm#s30
2245,"Люсиновская ул., д.11",1,1,http://mos.memo.ru/shot-32.htm#s1
2246,"Люсиновская ул., д.13",1,1,http://mos.memo.ru/shot-32.htm#s1
2247,"Люсиновская ул., д.14",1,1,http://mos.memo.ru/shot-32.htm#s1
2248,"Люсиновская ул., д.26",1,1,http://mos.memo.ru/shot-32.htm#s1
2249,"Люсиновская ул., д.31",2,2,http://mos.memo.ru/shot-32.htm#s1
2250,"Люсиновская ул., д.35",1,1,http://mos.memo.ru/shot-32.htm#s1
2251,"Люсиновская ул., д.37",1,1,http://mos.memo.ru/shot-32.htm#s1
2252,"Люсиновская ул., д.39",1,1,http://mos.memo.ru/shot-32.htm#s1
2253,"Люсиновская ул., д.41",2,2,http://mos.memo.ru/shot-32.htm#s1
2254,"Люсиновский пер., д.15",1,1,http://mos.memo.ru/shot-32.htm#s2
2255,"Люсиновский 1-й пер., д.3",2,2,http://mos.memo.ru/shot-32.htm#s3
2256,"Люсиновский 3-й пер., д.3",1,1,http://mos.memo.ru/shot-32.htm#s4
2257,"Лялин пер., д.4",1,1,http://mos.memo.ru/shot-32.htm#s5
2258,"Лялин пер., д.5",1,1,http://mos.memo.ru/shot-32.htm#s5
2259,"Лялин пер., д.7",1,1,http://mos.memo.ru/shot-32.htm#s5
2260,"Лялин пер., д.8",1,1,http://mos.memo.ru/shot-32.htm#s5
2261,"Лялин пер., д.9",2,3,http://mos.memo.ru/shot-32.htm#s5
2262,"Лялин пер., д.11",1,1,http://mos.memo.ru/shot-32.htm#s5
2263,"Лялин пер., д.14",1,1,http://mos.memo.ru/shot-32.htm#s5
2264,"Лялин пер., д.16",1,1,http://mos.memo.ru/shot-32.htm#s5
2265,"Лялин пер., д.20",5,6,http://mos.memo.ru/shot-32.htm#s5
2266,"Лялин пер., д.21",2,2,http://mos.memo.ru/shot-32.htm#s5
2267,"Лялин пер., д.22",5,6,http://mos.memo.ru/shot-32.htm#s5
2268,"Лялин пер., д.29",1,1,http://mos.memo.ru/shot-32.htm#s5
2269,"Мажоров пер., д.3",1,1,http://mos.memo.ru/shot-33.htm#s1
2270,"Мажоров пер., д.4",1,1,http://mos.memo.ru/shot-33.htm#s1
2271,"Мажоров пер., д.8",1,1,http://mos.memo.ru/shot-33.htm#s1
2272,"Мазутный пр., д.20",1,1,http://mos.memo.ru/shot-33.htm#s2
2273,"Мазутный пр., д.23",1,1,http://mos.memo.ru/shot-33.htm#s2
2274,"Мазутный пр., д.26",1,1,http://mos.memo.ru/shot-33.htm#s2
2275,"Мазутовский пр., городок НКТП",1,1,http://mos.memo.ru/shot-33.htm#s3
2276,"Мазутовский пр., д.3",1,1,http://mos.memo.ru/shot-33.htm#s3
2277,"Макаренко ул., д.1",1,1,http://mos.memo.ru/shot-33.htm#s4
2278,"Макаренко ул., д.2",2,2,http://mos.memo.ru/shot-33.htm#s4
2279,"Макаренко ул., д.4",5,6,http://mos.memo.ru/shot-33.htm#s4
2280,"Макаренко ул., д.5",3,3,http://mos.memo.ru/shot-33.htm#s4
2281,"Макаренко ул., д.6",3,3,http://mos.memo.ru/shot-33.htm#s4
2282,"Макаренко ул., д.8",2,2,http://mos.memo.ru/shot-33.htm#s4
2283,"Маленковская ул., д.1",1,1,http://mos.memo.ru/shot-33.htm#s5
2284,"Маленковская ул., д.2",1,1,http://mos.memo.ru/shot-33.htm#s5
2285,"Маленковская ул., д.3",1,1,http://mos.memo.ru/shot-33.htm#s5
2286,"Маленковская ул., д.5",3,3,http://mos.memo.ru/shot-33.htm#s5
2287,"Маленковская ул., д.10",1,1,http://mos.memo.ru/shot-33.htm#s5
2288,"Маленковская ул., д.16",1,1,http://mos.memo.ru/shot-33.htm#s5
2289,"Маленковская ул., д.38",1,1,http://mos.memo.ru/shot-33.htm#s5
2290,"Маломосковская ул., д.9",1,1,http://mos.memo.ru/shot-33.htm#s6
2291,"Мамоновский пер., д.2",1,1,http://mos.memo.ru/shot-33.htm#s7
2292,"Мамоновский пер., д.3",1,1,http://mos.memo.ru/shot-33.htm#s7
2293,"Мамоновский пер., д.4",1,2,http://mos.memo.ru/shot-33.htm#s7
2294,"Мамоновский пер., д.5",2,2,http://mos.memo.ru/shot-33.htm#s7
2295,"Мамоновский пер., д.6",3,5,http://mos.memo.ru/shot-33.htm#s7
2296,"Мамоновский пер., д.8",1,1,http://mos.memo.ru/shot-33.htm#s7
2297,"Манежная ул., д.3",2,3,http://mos.memo.ru/shot-33.htm#s8
2298,"Манежная ул., д.5",4,6,http://mos.memo.ru/shot-33.htm#s8
2299,"Манежная ул., д.9",4,4,http://mos.memo.ru/shot-33.htm#s8
2300,"Мансуровский пер., д.6",5,5,http://mos.memo.ru/shot-33.htm#s9
2301,"Мансуровский пер., д.10",1,1,http://mos.memo.ru/shot-33.htm#s9
2302,"Мантулинская ул., д.6",7,7,http://mos.memo.ru/shot-33.htm#s10
2303,"Мантулинская ул., д.6-3",1,1,http://mos.memo.ru/shot-33.htm#s10
2304,"Мантулинская ул., д.7",2,2,http://mos.memo.ru/shot-33.htm#s10
2305,"Мантулинская ул., д.10",1,1,http://mos.memo.ru/shot-33.htm#s10
2306,"Мантулинская ул., д.24",2,2,http://mos.memo.ru/shot-33.htm#s10
2307,"Марксистская ул., д.7",1,1,http://mos.memo.ru/shot-33.htm#s11
2308,"Марксистская ул., д.9",1,1,http://mos.memo.ru/shot-33.htm#s11
2309,"Марксистская ул., д.16",1,1,http://mos.memo.ru/shot-33.htm#s11
2310,"Марксистская ул., д.19",3,3,http://mos.memo.ru/shot-33.htm#s11
2311,"Марксистская ул., д.23",1,1,http://mos.memo.ru/shot-33.htm#s11
2312,"Марксистская ул., д.34",1,1,http://mos.memo.ru/shot-33.htm#s11
2313,"Марксистская ул., д.43",1,1,http://mos.memo.ru/shot-33.htm#s11
2314,"Марксистская ул., д.67",2,2,http://mos.memo.ru/shot-33.htm#s11
2315,"Маросейка ул., д.2",8,10,http://mos.memo.ru/shot-33.htm#s12
2316,"Маросейка ул., д.4",2,2,http://mos.memo.ru/shot-33.htm#s12
2317,"Маросейка ул., д.6",3,3,http://mos.memo.ru/shot-33.htm#s12
2318,"Маросейка ул., д.7",4,4,http://mos.memo.ru/shot-33.htm#s12
2319,"Маросейка ул., д.9",4,4,http://mos.memo.ru/shot-33.htm#s12
2320,"Маросейка ул., д.10",3,3,http://mos.memo.ru/shot-33.htm#s12
2321,"Маросейка ул., д.11",1,1,http://mos.memo.ru/shot-33.htm#s12
2322,"Маросейка ул., д.13",6,6,http://mos.memo.ru/shot-33.htm#s12
2323,"Маросейка ул., д.14",1,1,http://mos.memo.ru/shot-33.htm#s12
2324,"Мартыновский пер., д.2",1,1,http://mos.memo.ru/shot-33.htm#s13
2325,"Мартыновский пер., д.5",1,1,http://mos.memo.ru/shot-33.htm#s13
2326,"Марфинская М. ул., д.10",1,1,http://mos.memo.ru/shot-33.htm#s14
2327,"Марьиной Рощи 1-й пр., д.1б",1,1,http://mos.memo.ru/shot-33.htm#s15
2328,"Марьиной Рощи 1-й пр., д.12",1,1,http://mos.memo.ru/shot-33.htm#s15
2329,"Марьиной Рощи 2-й пр., 1 чел.",1,1,http://mos.memo.ru/shot-33.htm#s16
2330,"Марьиной Рощи 2-я ул., д.14",1,1,http://mos.memo.ru/shot-33.htm#s17
2331,"Марьиной Рощи 2-я ул., д.56",1,1,http://mos.memo.ru/shot-33.htm#s17
2332,"Марьиной Рощи 3-й пр., д.28",1,1,http://mos.memo.ru/shot-33.htm#s18
2333,"Марьиной Рощи 3-я ул., д.40",1,1,http://mos.memo.ru/shot-33.htm#s19
2334,"Марьиной Рощи 4-й пр., д.22",1,1,http://mos.memo.ru/shot-33.htm#s20
2335,"Марьиной Рощи 5-й пр., д.13",2,2,http://mos.memo.ru/shot-33.htm#s21
2336,"Марьиной Рощи 5-й пр., д.33",1,1,http://mos.memo.ru/shot-33.htm#s21
2337,"Марьиной Рощи 5-й пр., д.36",1,1,http://mos.memo.ru/shot-33.htm#s21
2338,"Марьиной Рощи 7-й пр., д.7",1,1,http://mos.memo.ru/shot-33.htm#s22
2339,"Марьиной Рощи 8-й пр., д.15",1,1,http://mos.memo.ru/shot-33.htm#s23
2340,"Марьиной Рощи 13-й пр., 1 чел.",1,1,http://mos.memo.ru/shot-33.htm#s24
2341,"Марьиной Рощи 13-й пр., д.29",1,1,http://mos.memo.ru/shot-33.htm#s24
2342,"Марьиной Рощи 14-й пр., д.4",1,1,http://mos.memo.ru/shot-33.htm#s25
2343,"Марьиной Рощи 14-й пр., д.33",1,1,http://mos.memo.ru/shot-33.htm#s25
2344,"Марьиной Рощи 15-й пр., д.44",1,1,http://mos.memo.ru/shot-33.htm#s26
2345,"Марьинская ул., д.1",1,1,http://mos.memo.ru/shot-33.htm#s27
2346,"Марьинская Б. ул., д.20",1,1,http://mos.memo.ru/shot-33.htm#s28
2347,"Марьинская Б. ул., д.32",1,1,http://mos.memo.ru/shot-33.htm#s28
2348,"Марьинский переезд ул., д.6",1,1,http://mos.memo.ru/shot-33.htm#s29
2349,"Масловка В. ул., д.3",1,1,http://mos.memo.ru/shot-33.htm#s30
2350,"Масловка В. ул., д.15",5,5,http://mos.memo.ru/shot-33.htm#s30
2351,"Масловка В. ул., д.72",1,1,http://mos.memo.ru/shot-33.htm#s30
2352,"Масловка В. ул., д.77",1,1,http://mos.memo.ru/shot-33.htm#s30
2353,"Масловка В. ул., д.80",1,1,http://mos.memo.ru/shot-33.htm#s30
2354,"Масловка В. ул., д.94",1,1,http://mos.memo.ru/shot-33.htm#s30
2355,"Масловка В. ул., д.156",1,1,http://mos.memo.ru/shot-33.htm#s30
2356,"Масловка Нижн. ул., д.43",1,1,http://mos.memo.ru/shot-33.htm#s31
2357,"Масловка Нижн. ул., д.46",1,1,http://mos.memo.ru/shot-33.htm#s31
2358,"Масловка Нижн. ул., д.49",2,2,http://mos.memo.ru/shot-33.htm#s31
2359,"Масловка Нижн. ул., д.131",1,1,http://mos.memo.ru/shot-33.htm#s31
2360,"Матросская Тишина ул., д.10",2,2,http://mos.memo.ru/shot-33.htm#s32
2361,"Матросская Тишина ул., д.15",1,1,http://mos.memo.ru/shot-33.htm#s32
2362,"Матросская Тишина ул., д.16а",11,15,http://mos.memo.ru/shot-33.htm#s32
2363,"Матросская Тишина ул., д.18",1,1,http://mos.memo.ru/shot-33.htm#s32
2364,"Матросская Тишина ул., д.19",4,4,http://mos.memo.ru/shot-33.htm#s32
2365,"Матросская Тишина ул., д.23",10,10,http://mos.memo.ru/shot-33.htm#s32
2366,"Матросская Тишина ул., д.40",1,1,http://mos.memo.ru/shot-33.htm#s32
2367,"Матросская пл., д.19",1,1,http://mos.memo.ru/shot-34.htm#s1
2368,"Матросский туп., д.7",1,1,http://mos.memo.ru/shot-34.htm#s2
2369,"Маши Порываевой ул., д.2",3,3,http://mos.memo.ru/shot-34.htm#s3
2370,"Маши Порываевой ул., д.3",1,1,http://mos.memo.ru/shot-34.htm#s3
2371,"Маши Порываевой ул., д.6",2,2,http://mos.memo.ru/shot-34.htm#s3
2372,"Маши Порываевой ул., д.11",1,1,http://mos.memo.ru/shot-34.htm#s3
2373,"Маши Порываевой ул., д.14а",2,2,http://mos.memo.ru/shot-34.htm#s3
2374,"Маши Порываевой ул., д.22",2,2,http://mos.memo.ru/shot-34.htm#s3
2375,"Маши Порываевой ул., д.23",1,1,http://mos.memo.ru/shot-34.htm#s3
2376,"Маши Порываевой ул., д.33",1,1,http://mos.memo.ru/shot-34.htm#s3
2377,"Маши Порываевой ул., д.37",1,1,http://mos.memo.ru/shot-34.htm#s3
2378,"Маши Порываевой ул., д.38",1,1,http://mos.memo.ru/shot-34.htm#s3
2379,"Маши Порываевой ул., д.40",2,2,http://mos.memo.ru/shot-34.htm#s3
2380,"Машиностроения 1-я ул., д.1",2,2,http://mos.memo.ru/shot-34.htm#s4
2381,"Машиностроения 1-я ул., д.3",1,1,http://mos.memo.ru/shot-34.htm#s4
2382,"Машиностроения 1-я ул., д.4",2,2,http://mos.memo.ru/shot-34.htm#s4
2383,"Машиностроения 1-я ул., д.5",2,2,http://mos.memo.ru/shot-34.htm#s4
2384,"Машиностроения 1-я ул., д.6",4,4,http://mos.memo.ru/shot-34.htm#s4
2385,"Машкова ул., д.1",1,1,http://mos.memo.ru/shot-34.htm#s5
2386,"Машкова ул., д.9",2,2,http://mos.memo.ru/shot-34.htm#s5
2387,"Машкова ул., д.10",1,1,http://mos.memo.ru/shot-34.htm#s5
2388,"Машкова ул., д.16",2,2,http://mos.memo.ru/shot-34.htm#s5
2389,"Машкова ул., д.17",1,1,http://mos.memo.ru/shot-34.htm#s5
2390,"Машкова ул., д.21",2,2,http://mos.memo.ru/shot-34.htm#s5
2391,"Машкова ул., д.24",2,2,http://mos.memo.ru/shot-34.htm#s5
2392,"Медвежий пер., д.1",2,2,http://mos.memo.ru/shot-34.htm#s6
2393,"Медвежий пер., д.3",1,1,http://mos.memo.ru/shot-34.htm#s6
2394,"Медовый пер., д.8",1,1,http://mos.memo.ru/shot-34.htm#s7
2395,"Медовый пер., д.12",2,2,http://mos.memo.ru/shot-34.htm#s7
2396,"Мерзляковский пер., д.1",2,2,http://mos.memo.ru/shot-34.htm#s8
2397,"Мерзляковский пер., д.4",1,1,http://mos.memo.ru/shot-34.htm#s8
2398,"Мерзляковский пер., д.5",1,1,http://mos.memo.ru/shot-34.htm#s8
2399,"Мерзляковский пер., д.6",1,1,http://mos.memo.ru/shot-34.htm#s8
2400,"Мерзляковский пер., д.7",5,5,http://mos.memo.ru/shot-34.htm#s8
2401,"Мерзляковский пер., д.13",4,4,http://mos.memo.ru/shot-34.htm#s8
2402,"Мерзляковский пер., д.15",3,3,http://mos.memo.ru/shot-34.htm#s8
2403,"Мерзляковский пер., д.16",2,2,http://mos.memo.ru/shot-34.htm#s8
2404,"Мещанская ул., д.1",3,4,http://mos.memo.ru/shot-34.htm#s9
2405,"Мещанская ул., д.6",1,1,http://mos.memo.ru/shot-34.htm#s9
2406,"Мещанская ул., д.9",1,1,http://mos.memo.ru/shot-34.htm#s9
2407,"Мещанская ул., д.11",1,1,http://mos.memo.ru/shot-34.htm#s9
2408,"Мещанская ул., д.12",1,1,http://mos.memo.ru/shot-34.htm#s9
2409,"Мещанская ул., д.19",1,1,http://mos.memo.ru/shot-34.htm#s9
2410,"Мещанская ул., д.21",1,1,http://mos.memo.ru/shot-34.htm#s9
2411,"Мещанская ул., д.47",1,1,http://mos.memo.ru/shot-34.htm#s9
2412,"Микульский пер., д.6",1,1,http://mos.memo.ru/shot-34.htm#s10
2413,"Микульский пер., д.13",1,1,http://mos.memo.ru/shot-34.htm#s10
2414,"Милицейский пер., д.11",1,1,http://mos.memo.ru/shot-34.htm#s11
2415,"Милицейский пер., д.13",1,1,http://mos.memo.ru/shot-34.htm#s11
2416,"Миллионная ул., д.13",1,1,http://mos.memo.ru/shot-34.htm#s12
2417,"Миллионная ул., д.13б",1,1,http://mos.memo.ru/shot-34.htm#s12
2418,"Милютинский пер., д.1",1,1,http://mos.memo.ru/shot-34.htm#s13
2419,"Милютинский пер., д.3",12,12,http://mos.memo.ru/shot-34.htm#s13
2420,"Милютинский пер., д.9",7,12,http://mos.memo.ru/shot-34.htm#s13
2421,"Милютинский пер., д.9а",2,3,http://mos.memo.ru/shot-34.htm#s13
2422,"Милютинский пер., д.10",4,4,http://mos.memo.ru/shot-34.htm#s13
2423,"Милютинский пер., д.11",4,4,http://mos.memo.ru/shot-34.htm#s13
2424,"Милютинский пер., д.13",1,1,http://mos.memo.ru/shot-34.htm#s13
2425,"Милютинский пер., д.14",5,5,http://mos.memo.ru/shot-34.htm#s13
2426,"Милютинский пер., д.17",1,2,http://mos.memo.ru/shot-34.htm#s13
2427,"Милютинский пер., д.18",8,9,http://mos.memo.ru/shot-34.htm#s13
2428,"Милютинский пер., д.19",1,1,http://mos.memo.ru/shot-34.htm#s13
2429,"Милютинский пер., д.20",4,4,http://mos.memo.ru/shot-34.htm#s13
2430,"Минаевский пер., д.4",1,1,http://mos.memo.ru/shot-34.htm#s14
2431,"Минаевский пр., д.11",1,2,http://mos.memo.ru/shot-34.htm#s15
2432,"Минаевский 1-й туп., д.4",1,1,http://mos.memo.ru/shot-34.htm#s16
2433,"Мининский пер., д.21",1,1,http://mos.memo.ru/shot-34.htm#s17
2434,"Мира просп., д.5",1,1,http://mos.memo.ru/shot-34.htm#s18
2435,"Мира просп., д.8",1,1,http://mos.memo.ru/shot-34.htm#s18
2436,"Мира просп., д.9",1,1,http://mos.memo.ru/shot-34.htm#s18
2437,"Мира просп., д.14",2,2,http://mos.memo.ru/shot-34.htm#s18
2438,"Мира просп., д.18",1,1,http://mos.memo.ru/shot-34.htm#s18
2439,"Мира просп., д.20",1,1,http://mos.memo.ru/shot-34.htm#s18
2440,"Мира просп., д.22",1,1,http://mos.memo.ru/shot-34.htm#s18
2441,"Мира просп., д.26",1,1,http://mos.memo.ru/shot-34.htm#s18
2442,"Мира просп., д.31",2,2,http://mos.memo.ru/shot-34.htm#s18
2443,"Мира просп., д.33",3,3,http://mos.memo.ru/shot-34.htm#s18
2444,"Мира просп., д.38",1,1,http://mos.memo.ru/shot-34.htm#s18
2445,"Мира просп., д.43",1,1,http://mos.memo.ru/shot-34.htm#s18
2446,"Мира просп., д.47",6,6,http://mos.memo.ru/shot-34.htm#s18
2447,"Мира просп., д.48",1,1,http://mos.memo.ru/shot-34.htm#s18
2448,"Мира просп., д.50",1,1,http://mos.memo.ru/shot-34.htm#s18
2449,"Мира просп., д.52",2,2,http://mos.memo.ru/shot-34.htm#s18
2450,"Мира просп., д.55",1,1,http://mos.memo.ru/shot-34.htm#s18
2451,"Мира просп., д.60",3,5,http://mos.memo.ru/shot-34.htm#s18
2452,"Мира просп., д.62",1,1,http://mos.memo.ru/shot-34.htm#s18
2453,"Мира просп., д.65",1,1,http://mos.memo.ru/shot-34.htm#s18
2454,"Мира просп., д.66",16,24,http://mos.memo.ru/shot-34.htm#s18
2455,"Мира просп., д.68",1,1,http://mos.memo.ru/shot-34.htm#s18
2456,"Мира просп., д.70",1,2,http://mos.memo.ru/shot-34.htm#s18
2457,"Мира просп., д.74",1,1,http://mos.memo.ru/shot-34.htm#s18
2458,"Мира просп., д.78",1,1,http://mos.memo.ru/shot-34.htm#s18
2459,"Мира просп., д.83",1,1,http://mos.memo.ru/shot-34.htm#s18
2460,"Мира просп., д.90",1,1,http://mos.memo.ru/shot-34.htm#s18
2461,"Мира просп., д.98",1,1,http://mos.memo.ru/shot-34.htm#s18
2462,"Мира просп., д.114",2,2,http://mos.memo.ru/shot-34.htm#s18
2463,"Мира просп., д.128",1,1,http://mos.memo.ru/shot-34.htm#s18
2464,"Мира просп., д.130",3,3,http://mos.memo.ru/shot-34.htm#s18
2465,"Мироновская ул., д.4",1,1,http://mos.memo.ru/shot-35.htm#s1
2466,"Мироновская ул., д.25",1,1,http://mos.memo.ru/shot-35.htm#s1
2467,"Мироновская ул., д.26",1,1,http://mos.memo.ru/shot-35.htm#s1
2468,"Митьковская ул., д.1",3,3,http://mos.memo.ru/shot-35.htm#s2
2469,"Митьковская ул., д.21",1,1,http://mos.memo.ru/shot-35.htm#s2
2470,"Миусская пл., д.6",1,1,http://mos.memo.ru/shot-35.htm#s3
2471,"Миусская ул., д.4",1,1,http://mos.memo.ru/shot-35.htm#s4
2472,"Миусская 1-я ул., д.22",1,1,http://mos.memo.ru/shot-35.htm#s5
2473,"Миусская 2-я ул., д.4",2,2,http://mos.memo.ru/shot-35.htm#s6
2474,"Миусский 1-й пер., д.4",1,1,http://mos.memo.ru/shot-35.htm#s7
2475,"Михайловский пр., д.3",4,4,http://mos.memo.ru/shot-35.htm#s8
2476,"Михайловский 8-й туп., д.14",1,1,http://mos.memo.ru/shot-35.htm#s9
2477,"Михалковский туп., д.18",2,2,http://mos.memo.ru/shot-35.htm#s10
2478,"Михалковский 1-й пер., д.10",1,1,http://mos.memo.ru/shot-35.htm#s11
2479,"Михалковский 2-й пер., д.3",1,1,http://mos.memo.ru/shot-35.htm#s12
2480,"Михалковский 2-й пер., д.6",1,1,http://mos.memo.ru/shot-35.htm#s12
2481,"Михалковский 3-й пер., д.25а",1,1,http://mos.memo.ru/shot-35.htm#s13
2482,"Михалковский 3-й пер., д.30",1,1,http://mos.memo.ru/shot-35.htm#s13
2483,"Михалковское ш., д.9",1,1,http://mos.memo.ru/shot-35.htm#s14
2484,"Михалковское ш., д.94",1,1,http://mos.memo.ru/shot-35.htm#s14
2485,"Мишина ул., д.28",3,3,http://mos.memo.ru/shot-35.htm#s15
2486,"Мишина ул., д.48",1,1,http://mos.memo.ru/shot-35.htm#s15
2487,"Мишина ул., д.50",1,1,http://mos.memo.ru/shot-35.htm#s15
2488,"Мневники ул., д.12",1,1,http://mos.memo.ru/shot-35.htm#s16
2489,"Мневники ул., д.124",1,1,http://mos.memo.ru/shot-35.htm#s16
2490,"Мневники В. ул., д.85",1,1,http://mos.memo.ru/shot-35.htm#s17
2491,"Могильцевский Б. пер., д.3",1,1,http://mos.memo.ru/shot-35.htm#s18
2492,"Могильцевский Б. пер., д.6",1,1,http://mos.memo.ru/shot-35.htm#s18
2493,"Могильцевский Б. пер., д.8",2,2,http://mos.memo.ru/shot-35.htm#s18
2494,"Могильцевский М. пер., д.4б",1,1,http://mos.memo.ru/shot-35.htm#s19
2495,"Можайский Вал ул., д.6",1,1,http://mos.memo.ru/shot-35.htm#s20
2496,"Можайский Вал ул., д.16",1,1,http://mos.memo.ru/shot-35.htm#s20
2497,"Можайский 4-й пер., д.4",3,3,http://mos.memo.ru/shot-35.htm#s21
2498,"Можайский 4-й туп., д.5",1,1,http://mos.memo.ru/shot-35.htm#s22
2499,"Можайское ш., д.3",1,1,http://mos.memo.ru/shot-35.htm#s23
2500,"Можайское ш., д.13",1,1,http://mos.memo.ru/shot-35.htm#s23
2501,"Можайское ш., д.19",1,1,http://mos.memo.ru/shot-35.htm#s23
2502,"Можайское ш., д.27а",1,1,http://mos.memo.ru/shot-35.htm#s23
2503,"Можайское ш., д.34",1,1,http://mos.memo.ru/shot-35.htm#s23
2504,"Можайское ш., д.45",1,1,http://mos.memo.ru/shot-35.htm#s23
2505,"Можайское ш., д.57а",2,2,http://mos.memo.ru/shot-35.htm#s23
2506,"Можайское ш., д.61",4,4,http://mos.memo.ru/shot-35.htm#s23
2507,"Можайское ш., д.72",1,1,http://mos.memo.ru/shot-35.htm#s23
2508,"Можайское ш., д.81",7,8,http://mos.memo.ru/shot-35.htm#s23
2509,"Можайское ш., д.85",1,1,http://mos.memo.ru/shot-35.htm#s23
2510,"Можайское ш., д.86",1,1,http://mos.memo.ru/shot-35.htm#s23
2511,"Мокринский пер., д.7",1,1,http://mos.memo.ru/shot-35.htm#s24
2512,"Молотова ул., д.17",1,1,http://mos.memo.ru/shot-35.htm#s25
2513,"Молочный пер., д.7",1,1,http://mos.memo.ru/shot-35.htm#s26
2514,"Молчановка Б. ул., д.1",1,1,http://mos.memo.ru/shot-35.htm#s27
2515,"Молчановка Б. ул., д.2",1,1,http://mos.memo.ru/shot-35.htm#s27
2516,"Молчановка Б. ул., д.8",1,1,http://mos.memo.ru/shot-35.htm#s27
2517,"Молчановка Б. ул., д.11",1,1,http://mos.memo.ru/shot-35.htm#s27
2518,"Молчановка Б. ул., д.15",1,1,http://mos.memo.ru/shot-35.htm#s27
2519,"Молчановка Б. ул., д.17",2,2,http://mos.memo.ru/shot-35.htm#s27
2520,"Молчановка Б. ул., д.19",1,1,http://mos.memo.ru/shot-35.htm#s27
2521,"Молчановка Б. ул., д.20",1,1,http://mos.memo.ru/shot-35.htm#s27
2522,"Молчановка Б. ул., д.21",4,5,http://mos.memo.ru/shot-35.htm#s27
2523,"Молчановка Б. ул., д.21а",2,2,http://mos.memo.ru/shot-35.htm#s27
2524,"Молчановка Б. ул., д.23",3,3,http://mos.memo.ru/shot-35.htm#s27
2525,"Молчановка Б. ул., д.24",1,1,http://mos.memo.ru/shot-35.htm#s27
2526,"Молчановка Б. ул., д.33",2,2,http://mos.memo.ru/shot-35.htm#s27
2527,"Молчановка Б. ул., д.34",1,1,http://mos.memo.ru/shot-35.htm#s27
2528,"Молчановка М. ул., д.2",2,2,http://mos.memo.ru/shot-35.htm#s28
2529,"Молчановка М. ул., д.4",1,1,http://mos.memo.ru/shot-35.htm#s28
2530,"Молчановка М. ул., д.6",2,2,http://mos.memo.ru/shot-35.htm#s28
2531,"Молчановка М. ул., д.7",1,2,http://mos.memo.ru/shot-35.htm#s28
2532,"Молчановка М. ул., д.8",3,5,http://mos.memo.ru/shot-35.htm#s28
2533,"Молчановка М. ул., д.33",1,1,http://mos.memo.ru/shot-35.htm#s28
2534,"Монетчиковский 2-й пер., д.5",1,1,http://mos.memo.ru/shot-35.htm#s29
2535,"Монетчиковский 3-й пер., д.16",1,1,http://mos.memo.ru/shot-35.htm#s30
2536,"Монетчиковский 4-й пер., д.1",1,1,http://mos.memo.ru/shot-35.htm#s31
2537,"Монетчиковский 5-й пер., д.1",1,1,http://mos.memo.ru/shot-35.htm#s32
2538,"Монетчиковский 5-й пер., д.20",1,2,http://mos.memo.ru/shot-35.htm#s32
